date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:10:46	2275/2275	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2000:10:46%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fby-the-grace-of-bob%2F	/home/oem/websites/parables/wp-json/oembed/1.0/embedc4f0.json	(from https://www.parables.tv/video/by-the-grace-of-bob/)
19:10:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2000:10:47%20GMT	https://www.parables.tv/?p=84306	/home/oem/websites/parables/index1737.html	(from https://www.parables.tv/video/by-the-grace-of-bob/)
19:10:47	2610/2610	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2000:10:47%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fby-the-grace-of-bob%2F&format=xml	/home/oem/websites/parables/wp-json/oembed/1.0/embedf7c8	(from https://www.parables.tv/video/by-the-grace-of-bob/)
19:10:49	55305/55305	---MCZ	200	added ('OK')	text/html	etag:%228641e6dd9d818e83ffc3b5fd18d9fd28%22	https://www.parables.tv/cast/tuva-novotny/	/home/oem/websites/parables/cast/tuva-novotny/index.html	(from https://www.parables.tv/video/captain-sabertooth/)
19:10:51	55317/55317	---MCZ	200	added ('OK')	text/html	etag:%228e3cd8f1baa1c72f9db69a60dea9fff4%22	https://www.parables.tv/cast/paul-wilson/	/home/oem/websites/parables/cast/paul-wilson/index.html	(from https://www.parables.tv/video/by-the-grace-of-bob/)
19:10:51	55502/55502	---MCZ	200	added ('OK')	text/html	etag:%2260d5833c52410e08e223b632cc16f18c%22	https://www.parables.tv/cast/christie-osterhus-micah-brown/	/home/oem/websites/parables/cast/christie-osterhus-micah-brown/index.html	(from https://www.parables.tv/video/by-the-grace-of-bob/)
19:10:51	55347/55347	---MCZ	200	added ('OK')	text/html	etag:%22eb3f00893cf52d5790dcafa7f6527a86%22	https://www.parables.tv/cast/sterling-hurst/	/home/oem/websites/parables/cast/sterling-hurst/index.html	(from https://www.parables.tv/video/by-the-grace-of-bob/)
19:10:51	577595/577595	---M--	200	added ('OK')	image/jpeg	etag:%228d03b-58462bf052480%22	https://www.parables.tv/wp-content/uploads/2019/03/MBTGOB1_cover_ByTheGraceOfBob_1920x1080.jpg	/home/oem/websites/parables/wp-content/uploads/2019/03/MBTGOB1_cover_ByTheGraceOfBob_1920x1080.jpg	(from https://www.parables.tv/video/by-the-grace-of-bob/)
19:10:51	2240/2240	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2000:10:51%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fcommon-chord%2F	/home/oem/websites/parables/wp-json/oembed/1.0/embede3b9.json	(from https://www.parables.tv/video/common-chord/)
19:10:52	2575/2575	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2000:10:52%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fcommon-chord%2F&format=xml	/home/oem/websites/parables/wp-json/oembed/1.0/embed759f	(from https://www.parables.tv/video/common-chord/)
19:10:56	55279/55279	---MCZ	200	added ('OK')	text/html	etag:%2232434b7b1ae61ca16dbff2760aee23c4%22	https://www.parables.tv/cast/ashlin-malik/	/home/oem/websites/parables/cast/ashlin-malik/index.html	(from https://www.parables.tv/video/common-chord/)
19:10:56	55279/55279	---MCZ	200	added ('OK')	text/html	etag:%222518e72b51d91d19ef47f9506429a338%22	https://www.parables.tv/cast/jason-cermak/	/home/oem/websites/parables/cast/jason-cermak/index.html	(from https://www.parables.tv/video/common-chord/)
19:10:56	725247/725247	---M--	200	added ('OK')	image/jpeg	etag:%22b10ff-58462d7383600%22	https://www.parables.tv/wp-content/uploads/2019/03/MCCHOR1_cover_CommonChord_1920x1080.jpg	/home/oem/websites/parables/wp-content/uploads/2019/03/MCCHOR1_cover_CommonChord_1920x1080.jpg	(from https://www.parables.tv/video/common-chord/)
19:10:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2000:10:53%20GMT	https://www.parables.tv/?p=84464	/home/oem/websites/parables/index556c.html	(from https://www.parables.tv/video/common-chord/)
19:10:57	2215/2215	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2000:10:57%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fthe-rev%2F	/home/oem/websites/parables/wp-json/oembed/1.0/embed8dc3.json	(from https://www.parables.tv/video/the-rev/)
19:10:58	55269/55269	---MCZ	200	added ('OK')	text/html	etag:%2227bc14bee9d91370433ec4d3e76dc1dc%22	https://www.parables.tv/cast/pete-seadon/	/home/oem/websites/parables/cast/pete-seadon/index.html	(from https://www.parables.tv/video/common-chord/)
19:10:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2000:10:57%20GMT	https://www.parables.tv/?p=86808	/home/oem/websites/parables/index6176.html	(from https://www.parables.tv/video/the-rev/)
19:10:58	2550/2550	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2000:10:58%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fthe-rev%2F&format=xml	/home/oem/websites/parables/wp-json/oembed/1.0/embed07da	(from https://www.parables.tv/video/the-rev/)
19:11:02	55280/55280	---MCZ	200	added ('OK')	text/html	etag:%223ea29c1dd71b50ad7c3992959667314a%22	https://www.parables.tv/cast/david-leisure/	/home/oem/websites/parables/cast/david-leisure/index.html	(from https://www.parables.tv/video/the-rev/)
19:11:02	55260/55260	---MCZ	200	added ('OK')	text/html	etag:%22085608ad19d8e13976603771ad5451d9%22	https://www.parables.tv/cast/john-carmen/	/home/oem/websites/parables/cast/john-carmen/index.html	(from https://www.parables.tv/video/the-rev/)
19:11:02	55290/55290	---MCZ	200	added ('OK')	text/html	etag:%22162dae9cf4598124ed1a053cc4636350%22	https://www.parables.tv/cast/jomarie-payton/	/home/oem/websites/parables/cast/jomarie-payton/index.html	(from https://www.parables.tv/video/the-rev/)
19:11:02	696553/696553	---M--	200	added ('OK')	image/jpeg	etag:%22aa0e9-58461cbe48ac0%22	https://www.parables.tv/wp-content/uploads/2018/06/MTREV01_cover_TheRev_1920x1080.jpg	/home/oem/websites/parables/wp-content/uploads/2018/06/MTREV01_cover_TheRev_1920x1080.jpg	(from https://www.parables.tv/video/the-rev/)
19:11:02	2275/2275	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2000:11:02%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fthe-billl-collector%2F	/home/oem/websites/parables/wp-json/oembed/1.0/embed04ed.json	(from https://www.parables.tv/video/the-billl-collector/)
19:11:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2000:11:03%20GMT	https://www.parables.tv/?p=86351	/home/oem/websites/parables/indexca40.html	(from https://www.parables.tv/video/the-billl-collector/)
19:11:03	2610/2610	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2000:11:03%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fthe-billl-collector%2F&format=xml	/home/oem/websites/parables/wp-json/oembed/1.0/embeda3d9	(from https://www.parables.tv/video/the-billl-collector/)
19:11:04	55270/55270	---MCZ	200	added ('OK')	text/html	etag:%22ab167ce22387dd110070b3b434ef7398%22	https://www.parables.tv/cast/tommy-lister/	/home/oem/websites/parables/cast/tommy-lister/index.html	(from https://www.parables.tv/video/the-rev/)
19:11:07	55315/55315	---MCZ	200	added ('OK')	text/html	etag:%22806d2501a4e64c02060ef7c0680fd0c8%22	https://www.parables.tv/cast/danny-trejo/	/home/oem/websites/parables/cast/danny-trejo/index.html	(from https://www.parables.tv/video/the-billl-collector/)
19:11:07	55365/55365	---MCZ	200	added ('OK')	text/html	etag:%229f676e8609874c7147d33371ec3c00ce%22	https://www.parables.tv/cast/brandon-hardesty/	/home/oem/websites/parables/cast/brandon-hardesty/index.html	(from https://www.parables.tv/video/the-billl-collector/)
19:11:07	55375/55375	---MCZ	200	added ('OK')	text/html	etag:%223a4a3e81bc302cfb89b1d6ca9f9e2296%22	https://www.parables.tv/cast/elisabeth-omilami/	/home/oem/websites/parables/cast/elisabeth-omilami/index.html	(from https://www.parables.tv/video/the-billl-collector/)
19:11:07	697258/697258	---M--	200	added ('OK')	image/jpeg	etag:%22aa3aa-58461a507cfc0%22	https://www.parables.tv/wp-content/uploads/2018/06/MTBCOL1_cover_TheBillCollector_1920x1080.jpg	/home/oem/websites/parables/wp-content/uploads/2018/06/MTBCOL1_cover_TheBillCollector_1920x1080.jpg	(from https://www.parables.tv/video/the-billl-collector/)
19:11:07	2260/2260	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2000:11:07%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fpieces-of-easter%2F	/home/oem/websites/parables/wp-json/oembed/1.0/embedd08b.json	(from https://www.parables.tv/video/pieces-of-easter/)
19:11:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2000:11:08%20GMT	https://www.parables.tv/?p=85679	/home/oem/websites/parables/indexf90d.html	(from https://www.parables.tv/video/pieces-of-easter/)
19:11:08	2595/2595	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2000:11:08%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fpieces-of-easter%2F&format=xml	/home/oem/websites/parables/wp-json/oembed/1.0/embed3218	(from https://www.parables.tv/video/pieces-of-easter/)
19:11:09	55305/55305	---MCZ	200	added ('OK')	text/html	etag:%226612389386ea5675755fac881ab755a5%22	https://www.parables.tv/cast/ron-kenoly/	/home/oem/websites/parables/cast/ron-kenoly/index.html	(from https://www.parables.tv/video/the-billl-collector/)
19:11:10	55305/55305	---MCZ	200	added ('OK')	text/html	etag:%22cabf3cda120197d583431d7785522316%22	https://www.parables.tv/cast/gary-moore/	/home/oem/websites/parables/cast/gary-moore/index.html	(from https://www.parables.tv/video/the-billl-collector/)
19:11:11	66911/66911	---MCZ	200	added ('OK')	text/html	etag:%2295ee50ce0fe193695fcf69955a2cfcb7%22	https://www.parables.tv/cast/jefferson-moore/	/home/oem/websites/parables/cast/jefferson-moore/index.html	(from https://www.parables.tv/video/pieces-of-easter/)
19:11:11	55265/55265	---MCZ	200	added ('OK')	text/html	etag:%22f66d05dfba7760c832dd84fb2f71eab8%22	https://www.parables.tv/cast/keith-mcgill/	/home/oem/websites/parables/cast/keith-mcgill/index.html	(from https://www.parables.tv/video/pieces-of-easter/)
19:11:11	511967/511967	---M--	200	added ('OK')	image/jpeg	etag:%227cfdf-584617da1c080%22	https://www.parables.tv/wp-content/uploads/2018/06/MPOEAS1_cover_PiecesofEaster_1920x1080.jpg	/home/oem/websites/parables/wp-content/uploads/2018/06/MPOEAS1_cover_PiecesofEaster_1920x1080.jpg	(from https://www.parables.tv/video/pieces-of-easter/)
19:11:11	2255/2255	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2000:11:11%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fhighway-to-hell%2F	/home/oem/websites/parables/wp-json/oembed/1.0/embed4fe9.json	(from https://www.parables.tv/video/highway-to-hell/)
19:11:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2000:11:12%20GMT	https://www.parables.tv/?p=84866	/home/oem/websites/parables/indexaf01.html	(from https://www.parables.tv/video/highway-to-hell/)
19:11:12	55285/55285	---MCZ	200	added ('OK')	text/html	etag:%224d617a9fadb23e03fbe065901eb40205%22	https://www.parables.tv/cast/kristian-karis/	/home/oem/websites/parables/cast/kristian-karis/index.html	(from https://www.parables.tv/video/pieces-of-easter/)
19:11:12	55275/55275	---MCZ	200	added ('OK')	text/html	etag:%227e38432a30adb2466adb3b04e381ce19%22	https://www.parables.tv/cast/melissa-combs/	/home/oem/websites/parables/cast/melissa-combs/index.html	(from https://www.parables.tv/video/pieces-of-easter/)
19:11:12	60990/60990	---MCZ	200	added ('OK')	text/html	etag:%22bb73a8b8dc933eae35142a6195e6baec%22	https://www.parables.tv/cast/matt-wallace/	/home/oem/websites/parables/cast/matt-wallace/index.html	(from https://www.parables.tv/video/pieces-of-easter/)
19:11:13	2590/2590	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2000:11:13%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fhighway-to-hell%2F&format=xml	/home/oem/websites/parables/wp-json/oembed/1.0/embede31f	(from https://www.parables.tv/video/highway-to-hell/)
19:11:16	55339/55339	---MCZ	200	added ('OK')	text/html	etag:%22cda57595ef02fa686313bd916f832348%22	https://www.parables.tv/cast/amedeo-falgiatore/	/home/oem/websites/parables/cast/amedeo-falgiatore/index.html	(from https://www.parables.tv/video/highway-to-hell/)
19:11:17	55279/55279	---MCZ	200	added ('OK')	text/html	etag:%22b448d6ec58ec97ab47c3199eba17eb8f%22	https://www.parables.tv/cast/alan-heyman/	/home/oem/websites/parables/cast/alan-heyman/index.html	(from https://www.parables.tv/video/highway-to-hell/)
19:11:17	55319/55319	---MCZ	200	added ('OK')	text/html	etag:%2272870d08d123b0a0cc7e6be5e01e5c44%22	https://www.parables.tv/cast/braxton-wallace/	/home/oem/websites/parables/cast/braxton-wallace/index.html	(from https://www.parables.tv/video/highway-to-hell/)
19:11:18	55299/55299	---MCZ	200	added ('OK')	text/html	etag:%2211e1549177a3700777df151c3cec2632%22	https://www.parables.tv/cast/butch-konover/	/home/oem/websites/parables/cast/butch-konover/index.html	(from https://www.parables.tv/video/highway-to-hell/)
19:11:18	996761/996761	---M--	200	added ('OK')	image/jpeg	etag:%22f3599-5846141e87200%22	https://www.parables.tv/wp-content/uploads/2018/06/MHTHEL1_cover_HighwayToHell_1920x1080.jpg	/home/oem/websites/parables/wp-content/uploads/2018/06/MHTHEL1_cover_HighwayToHell_1920x1080.jpg	(from https://www.parables.tv/video/highway-to-hell/)
19:11:18	2261/2261	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2000:11:18%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fhollys-story%2F	/home/oem/websites/parables/wp-json/oembed/1.0/embed47d4.json	(from https://www.parables.tv/video/hollys-story/)
19:11:19	57143/57143	---MCZ	200	added ('OK')	text/html	etag:%22784807d453f759f1baee8fa91e296c63%22	https://www.parables.tv/cast/frank-mckinney/	/home/oem/websites/parables/cast/frank-mckinney/index.html	(from https://www.parables.tv/video/highway-to-hell/)
19:11:19	55299/55299	---MCZ	200	added ('OK')	text/html	etag:%22c1e325184b4e92ab9eff8d38ef4ea891%22	https://www.parables.tv/cast/eric-fifelski/	/home/oem/websites/parables/cast/eric-fifelski/index.html	(from https://www.parables.tv/video/highway-to-hell/)
19:11:19	55319/55319	---MCZ	200	added ('OK')	text/html	etag:%2222bd2a3e95df37d0b9e09510172a404b%22	https://www.parables.tv/cast/george-monteiro/	/home/oem/websites/parables/cast/george-monteiro/index.html	(from https://www.parables.tv/video/highway-to-hell/)
19:11:19	55309/55309	---MCZ	200	added ('OK')	text/html	etag:%22d104c90ac9a1e71725286f48a3719723%22	https://www.parables.tv/cast/haley-magalnik/	/home/oem/websites/parables/cast/haley-magalnik/index.html	(from https://www.parables.tv/video/highway-to-hell/)
19:11:20	2599/2599	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2000:11:20%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fhollys-story%2F&format=xml	/home/oem/websites/parables/wp-json/oembed/1.0/embed4bc4	(from https://www.parables.tv/video/hollys-story/)
19:11:21	55308/55308	---M-Z	200	added ('OK')	text/html	etag:%222c8c-5a48a1f51dcb0;5a2a43e6de419%22	https://www.parables.tv/cast/jay-leopardi/	/home/oem/websites/parables/cast/jay-leopardi/index.html	(from https://www.parables.tv/video/highway-to-hell/)
19:11:21	55289/55289	---MCZ	200	added ('OK')	text/html	etag:%2216af76d33288bf99aa93226d342c863d%22	https://www.parables.tv/cast/richard-sosa/	/home/oem/websites/parables/cast/richard-sosa/index.html	(from https://www.parables.tv/video/highway-to-hell/)
19:11:21	55279/55279	---MCZ	200	added ('OK')	text/html	etag:%225416b5b9ffed52e9fed33f6571971e46%22	https://www.parables.tv/cast/kahra-keyes/	/home/oem/websites/parables/cast/kahra-keyes/index.html	(from https://www.parables.tv/video/highway-to-hell/)
19:11:21	55299/55299	---MCZ	200	added ('OK')	text/html	etag:%22fa8b2e94caea38733dcad628ab9540da%22	https://www.parables.tv/cast/mac-mcconnell/	/home/oem/websites/parables/cast/mac-mcconnell/index.html	(from https://www.parables.tv/video/highway-to-hell/)
19:11:25	55269/55269	---MCZ	200	added ('OK')	text/html	etag:%22101500291e7457c27aba27fe5d12e635%22	https://www.parables.tv/cast/tom-hinton/	/home/oem/websites/parables/cast/tom-hinton/index.html	(from https://www.parables.tv/video/highway-to-hell/)
19:11:25	55269/55269	---MCZ	200	added ('OK')	text/html	etag:%223dbb99782965b1202708dfed727097ae%22	https://www.parables.tv/cast/scott-getz/	/home/oem/websites/parables/cast/scott-getz/index.html	(from https://www.parables.tv/video/highway-to-hell/)
19:11:25	55309/55309	---MCZ	200	added ('OK')	text/html	etag:%22418d294e5040b79ce388fdbc82740eec%22	https://www.parables.tv/cast/sharon-pfeffer/	/home/oem/websites/parables/cast/sharon-pfeffer/index.html	(from https://www.parables.tv/video/highway-to-hell/)
19:11:26	831739/831739	---M--	200	added ('OK')	image/jpeg	etag:%22cb0fb-584614243ff80%22	https://www.parables.tv/wp-content/uploads/2018/06/MHSTOR1_cover_HollysStory_1920x1080.jpg	/home/oem/websites/parables/wp-content/uploads/2018/06/MHSTOR1_cover_HollysStory_1920x1080.jpg	(from https://www.parables.tv/video/hollys-story/)
19:11:26	58490/58490	---MCZ	200	added ('OK')	text/html	etag:%220776483bd22c3ba77a392cd2fa5b844a%22	https://www.parables.tv/video/alisons-choice/	/home/oem/websites/parables/video/alisons-choice/index.html	(from https://www.parables.tv/browse/home/drama/)
19:11:26	2215/2215	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2000:11:26%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fservice%2F	/home/oem/websites/parables/wp-json/oembed/1.0/embede833.json	(from https://www.parables.tv/video/service/)
19:11:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2000:11:27%20GMT	https://www.parables.tv/?p=84870	/home/oem/websites/parables/indexb7a9.html	(from https://www.parables.tv/video/hollys-story/)
19:11:27	58652/58652	---MCZ	200	added ('OK')	text/html	etag:%22f943209a09e5a67cd5be0818258a53f1%22	https://www.parables.tv/video/through-a-mothers-eyes/	/home/oem/websites/parables/video/through-a-mothers-eyes/index.html	(from https://www.parables.tv/browse/home/drama/)
19:11:27	55252/55252	---MCZ	200	added ('OK')	text/html	etag:%220ab89d8c1687ff2ff8bcd3042a9ea81d%22	https://www.parables.tv/cast/brandon-deyoung/	/home/oem/websites/parables/cast/brandon-deyoung/index.html	(from https://www.parables.tv/video/hollys-story/)
19:11:27	58072/58072	---MCZ	200	added ('OK')	text/html	etag:%227a03c1363be39b844c0992d4a3232d52%22	https://www.parables.tv/video/welcome-to-inspiration/	/home/oem/websites/parables/video/welcome-to-inspiration/index.html	(from https://www.parables.tv/browse/home/drama/)
19:11:28	2550/2550	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2000:11:28%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fservice%2F&format=xml	/home/oem/websites/parables/wp-json/oembed/1.0/embed9835	(from https://www.parables.tv/video/service/)
19:11:31	55242/55242	---MCZ	200	added ('OK')	text/html	etag:%221cb0d0d56d4e1cc6cc7c5bff588304de%22	https://www.parables.tv/cast/elizabeth-byrd/	/home/oem/websites/parables/cast/elizabeth-byrd/index.html	(from https://www.parables.tv/video/hollys-story/)
19:11:32	55222/55222	---MCZ	200	added ('OK')	text/html	etag:%22247c90c8eb791d02e45898220595cedd%22	https://www.parables.tv/cast/rozie-curtis/	/home/oem/websites/parables/cast/rozie-curtis/index.html	(from https://www.parables.tv/video/hollys-story/)
19:11:32	55207/55207	---MCZ	200	added ('OK')	text/html	etag:%2211ffdc16e2c598cb9b0fa7208f3a341a%22	https://www.parables.tv/cast/chirstie-cantu/	/home/oem/websites/parables/cast/chirstie-cantu/index.html	(from https://www.parables.tv/video/service/)
19:11:32	2704343/2704343	---M--	200	added ('OK')	image/jpeg	etag:%222943d7-584619ae5d140%22	https://www.parables.tv/wp-content/uploads/2018/06/MSERVI1_cover_Service_1920x1080.jpg	/home/oem/websites/parables/wp-content/uploads/2018/06/MSERVI1_cover_Service_1920x1080.jpg	(from https://www.parables.tv/video/service/)
19:11:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2000:11:29%20GMT	https://www.parables.tv/?p=86234	/home/oem/websites/parables/indexe6a8.html	(from https://www.parables.tv/video/service/)
19:11:32	2270/2270	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2000:11:32%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Flast-chance-school%2F	/home/oem/websites/parables/wp-json/oembed/1.0/embed3da7.json	(from https://www.parables.tv/video/last-chance-school/)
19:11:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2000:11:33%20GMT	https://www.parables.tv/?p=85036	/home/oem/websites/parables/indexb0a6.html	(from https://www.parables.tv/video/last-chance-school/)
19:11:33	2605/2605	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2000:11:33%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Flast-chance-school%2F&format=xml	/home/oem/websites/parables/wp-json/oembed/1.0/embedf025	(from https://www.parables.tv/video/last-chance-school/)
19:11:34	55154/55154	---MCZ	200	added ('OK')	text/html	etag:%2263eed36bfeb2169badaaf6b77265f250%22	https://www.parables.tv/cast/joe-george/	/home/oem/websites/parables/cast/joe-george/index.html	(from https://www.parables.tv/video/service/)
19:11:37	55291/55291	---MCZ	200	added ('OK')	text/html	etag:%22eda92df7411f6f540d6b91092fab9505%22	https://www.parables.tv/cast/emily-collins/	/home/oem/websites/parables/cast/emily-collins/index.html	(from https://www.parables.tv/video/last-chance-school/)
19:11:37	55311/55311	---MCZ	200	added ('OK')	text/html	etag:%227e688152b7f8b93288ba3f55716fc533%22	https://www.parables.tv/cast/januell-carroll/	/home/oem/websites/parables/cast/januell-carroll/index.html	(from https://www.parables.tv/video/last-chance-school/)
19:11:37	55281/55281	---MCZ	200	added ('OK')	text/html	etag:%22ad0e349d7f60dcd86a863958558f31c7%22	https://www.parables.tv/cast/colby-conway/	/home/oem/websites/parables/cast/colby-conway/index.html	(from https://www.parables.tv/video/last-chance-school/)
19:11:37	796195/796195	---M--	200	added ('OK')	image/jpeg	etag:%22c2623-584615289a5c0%22	https://www.parables.tv/wp-content/uploads/2018/06/MLCSCH1_cover_LastChanceSchool_1920x1080.jpg	/home/oem/websites/parables/wp-content/uploads/2018/06/MLCSCH1_cover_LastChanceSchool_1920x1080.jpg	(from https://www.parables.tv/video/last-chance-school/)
19:11:37	2253/2253	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2000:11:37%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fbut-now-i-see%2F	/home/oem/websites/parables/wp-json/oembed/1.0/embed3322.json	(from https://www.parables.tv/video/but-now-i-see/)
19:11:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2000:11:38%20GMT	https://www.parables.tv/?p=97432	/home/oem/websites/parables/index66e9.html	(from https://www.parables.tv/video/but-now-i-see/)
19:11:38	2588/2588	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2000:11:38%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fbut-now-i-see%2F&format=xml	/home/oem/websites/parables/wp-json/oembed/1.0/embed4aa0	(from https://www.parables.tv/video/but-now-i-see/)
19:11:42	55276/55276	---MCZ	200	added ('OK')	text/html	etag:%220923e7338d21318aaee8b264b7440946%22	https://www.parables.tv/cast/karen-mcclain/	/home/oem/websites/parables/cast/karen-mcclain/index.html	(from https://www.parables.tv/video/but-now-i-see/)
19:11:42	55306/55306	---MCZ	200	added ('OK')	text/html	etag:%22db2f4610e39002069460ff45da9e998c%22	https://www.parables.tv/cast/freddie-de-grate/	/home/oem/websites/parables/cast/freddie-de-grate/index.html	(from https://www.parables.tv/video/but-now-i-see/)
19:11:42	55204/55204	---MCZ	200	added ('OK')	text/html	etag:%227bf584f24ace2a5411c95e1913dc9638%22	https://www.parables.tv/genre/faith/	/home/oem/websites/parables/genre/faith/index.html	(from https://www.parables.tv/video/but-now-i-see/)
19:11:42	502986/502986	---M--	200	added ('OK')	image/jpeg	etag:%227acca-59cbcb6c98c80%22	https://www.parables.tv/wp-content/uploads/2020/01/But-Now-I-See-1920x1080.jpeg	/home/oem/websites/parables/wp-content/uploads/2020/01/But-Now-I-See-1920x1080.jpg	(from https://www.parables.tv/video/but-now-i-see/)
19:11:42	2238/2238	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2000:11:42%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fforeclosed%2F	/home/oem/websites/parables/wp-json/oembed/1.0/embed6325.json	(from https://www.parables.tv/video/foreclosed/)
19:11:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2000:11:43%20GMT	https://www.parables.tv/?p=97433	/home/oem/websites/parables/index879c.html	(from https://www.parables.tv/video/foreclosed/)
19:11:43	2573/2573	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2000:11:43%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fforeclosed%2F&format=xml	/home/oem/websites/parables/wp-json/oembed/1.0/embed57d5	(from https://www.parables.tv/video/foreclosed/)
19:11:44	55274/55274	---MCZ	200	added ('OK')	text/html	etag:%225b4f77f0a39b78cfb2e7c8a5e61243d9%22	https://www.parables.tv/genre/spirituality/	/home/oem/websites/parables/genre/spirituality/index.html	(from https://www.parables.tv/video/but-now-i-see/)
