HTTrack3.49-2 launched on Thu, 30 Apr 2020 19:00:33 at https://www.parables.tv/ +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/*
(webhttrack -q -%i -w https://www.parables.tv/ -O "/home/oem/websites/parables" -n -%P -N100 -s2 -o -p7 -D -a -K0 -c4 -%k -A350000 -F  -%F  +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -%s -%u )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

19:25:48	Warning: 	File has moved from https://www.parables.tv/?p=86843 to https://www.parables.tv/video/the-studio/
19:25:50	Warning: 	Moved Permanently for https://www.parables.tv/?p=84452
19:25:50	Warning: 	File has moved from https://www.parables.tv/?p=84452 to https://www.parables.tv/video/class-of-91/
19:25:52	Warning: 	Moved Permanently for https://www.parables.tv/?p=86851
19:25:52	Warning: 	File has moved from https://www.parables.tv/?p=86851 to https://www.parables.tv/video/the-town-that-came-a-courtin/
19:25:55	Warning: 	Moved Permanently for https://www.parables.tv/?p=87221
19:25:55	Warning: 	File has moved from https://www.parables.tv/?p=87221 to https://www.parables.tv/video/whos-watching-the-kids/
19:25:57	Warning: 	Moved Permanently for https://www.parables.tv/?p=84933
19:25:57	Warning: 	File has moved from https://www.parables.tv/?p=84933 to https://www.parables.tv/video/in-the-dog-house/
19:25:59	Warning: 	Moved Permanently for https://www.parables.tv/?p=83819
19:25:59	Warning: 	File has moved from https://www.parables.tv/?p=83819 to https://www.parables.tv/video/amity/
19:26:02	Warning: 	Moved Permanently for https://www.parables.tv/?p=87126
19:26:02	Warning: 	File has moved from https://www.parables.tv/?p=87126 to https://www.parables.tv/video/walk-on-water-family-reunion/
19:26:05	Warning: 	Moved Permanently for https://www.parables.tv/?p=84312
19:26:05	Warning: 	File has moved from https://www.parables.tv/?p=84312 to https://www.parables.tv/video/captain-sabertooth/
19:26:07	Warning: 	Moved Permanently for https://www.parables.tv/?p=84306
19:26:07	Warning: 	File has moved from https://www.parables.tv/?p=84306 to https://www.parables.tv/video/by-the-grace-of-bob/
19:26:09	Warning: 	Moved Permanently for https://www.parables.tv/?p=84464
19:26:09	Warning: 	File has moved from https://www.parables.tv/?p=84464 to https://www.parables.tv/video/common-chord/
19:26:10	Warning: 	Moved Permanently for https://www.parables.tv/?p=86808
19:26:10	Warning: 	File has moved from https://www.parables.tv/?p=86808 to https://www.parables.tv/video/the-rev/
19:26:12	Warning: 	Moved Permanently for https://www.parables.tv/?p=86351
19:26:12	Warning: 	File has moved from https://www.parables.tv/?p=86351 to https://www.parables.tv/video/the-billl-collector/
19:26:15	Warning: 	Moved Permanently for https://www.parables.tv/?p=85679
19:26:15	Warning: 	File has moved from https://www.parables.tv/?p=85679 to https://www.parables.tv/video/pieces-of-easter/
19:26:18	Warning: 	Moved Permanently for https://www.parables.tv/?p=84866
19:26:18	Warning: 	File has moved from https://www.parables.tv/?p=84866 to https://www.parables.tv/video/highway-to-hell/
19:26:35	Warning: 	Moved Permanently for https://www.parables.tv/?p=84870
19:26:35	Warning: 	File has moved from https://www.parables.tv/?p=84870 to https://www.parables.tv/video/hollys-story/
19:26:38	Warning: 	Moved Permanently for https://www.parables.tv/?p=86234
19:26:38	Warning: 	File has moved from https://www.parables.tv/?p=86234 to https://www.parables.tv/video/service/
19:26:39	Warning: 	Moved Permanently for https://www.parables.tv/?p=85036
19:26:39	Warning: 	File has moved from https://www.parables.tv/?p=85036 to https://www.parables.tv/video/last-chance-school/
19:26:40	Warning: 	Moved Permanently for https://www.parables.tv/?p=97432
19:26:40	Warning: 	File has moved from https://www.parables.tv/?p=97432 to https://www.parables.tv/video/but-now-i-see/
19:26:42	Warning: 	Moved Permanently for https://www.parables.tv/?p=97433
19:26:42	Warning: 	File has moved from https://www.parables.tv/?p=97433 to https://www.parables.tv/video/foreclosed/
19:26:44	Warning: 	Moved Permanently for https://www.parables.tv/?p=97434
19:26:44	Warning: 	File has moved from https://www.parables.tv/?p=97434 to https://www.parables.tv/video/freedom-nates-testimony/
19:26:45	Warning: 	Moved Permanently for https://www.parables.tv/?p=97435
19:26:45	Warning: 	File has moved from https://www.parables.tv/?p=97435 to https://www.parables.tv/video/lilly-the-movie/
19:26:46	Warning: 	Moved Permanently for https://www.parables.tv/?p=97436
19:26:46	Warning: 	File has moved from https://www.parables.tv/?p=97436 to https://www.parables.tv/video/loved-one/
19:26:48	Warning: 	Moved Permanently for https://www.parables.tv/?p=97437
19:26:48	Warning: 	File has moved from https://www.parables.tv/?p=97437 to https://www.parables.tv/video/new-life/
